[val] step 0 loss=2.2198
step 99/300 loss=2.3227 tokens=511 step_time=3.104s
step 100/300 loss=2.1181 tokens=511 step_time=3.112s
[val] step 100 loss=1.4305
step 101/300 loss=1.3193 tokens=511 step_time=3.116s
step 102/300 loss=0.8495 tokens=511 step_time=3.128s
step 103/300 loss=0.8998 tokens=511 step_time=3.117s
step 104/300 loss=0.5675 tokens=511 step_time=3.113s
step 105/300 loss=0.8884 tokens=511 step_time=3.105s
step 106/300 loss=1.1587 tokens=511 step_time=3.104s
step 107/300 loss=2.8728 tokens=511 step_time=3.165s
step 108/300 loss=1.1518 tokens=511 step_time=3.158s
step 109/300 loss=1.2585 tokens=511 step_time=3.127s
step 110/300 loss=1.0689 tokens=511 step_time=3.126s
step 111/300 loss=1.0270 tokens=511 step_time=3.172s
step 112/300 loss=0.8927 tokens=511 step_time=3.132s
step 113/300 loss=0.9122 tokens=511 step_time=3.129s
step 114/300 loss=0.9570 tokens=511 step_time=3.129s
step 115/300 loss=1.6558 tokens=511 step_time=3.118s
step 116/300 loss=1.1852 tokens=511 step_time=3.120s
step 117/300 loss=1.1835 tokens=511 step_time=3.110s
step 118/300 loss=1.3242 tokens=511 step_time=3.114s
step 119/300 loss=2.0426 tokens=511 step_time=3.130s
step 120/300 loss=2.7352 tokens=511 step_time=3.116s
step 121/300 loss=1.4846 tokens=511 step_time=3.112s
step 122/300 loss=2.6744 tokens=511 step_time=3.114s
step 123/300 loss=1.7045 tokens=511 step_time=3.118s
step 124/300 loss=1.0116 tokens=511 step_time=3.121s
step 125/300 loss=1.3326 tokens=511 step_time=3.118s
step 126/300 loss=0.9709 tokens=511 step_time=3.117s
step 127/300 loss=0.9605 tokens=511 step_time=3.120s
step 128/300 loss=1.6383 tokens=511 step_time=3.121s
step 129/300 loss=0.9570 tokens=511 step_time=3.120s
step 130/300 loss=1.0900 tokens=511 step_time=3.129s
step 131/300 loss=0.7879 tokens=511 step_time=3.122s
step 132/300 loss=0.6488 tokens=511 step_time=3.118s
step 133/300 loss=1.9760 tokens=511 step_time=3.112s
step 134/300 loss=0.8770 tokens=511 step_time=3.123s
step 135/300 loss=1.4836 tokens=511 step_time=3.124s
step 136/300 loss=1.1520 tokens=511 step_time=3.130s
step 137/300 loss=1.3007 tokens=511 step_time=3.168s
step 138/300 loss=1.4583 tokens=511 step_time=3.126s
step 139/300 loss=1.3449 tokens=511 step_time=3.129s
step 140/300 loss=1.2967 tokens=511 step_time=3.134s
step 141/300 loss=0.9559 tokens=511 step_time=3.121s
step 142/300 loss=1.2667 tokens=511 step_time=3.116s
step 143/300 loss=1.8572 tokens=511 step_time=3.123s
step 144/300 loss=1.3455 tokens=511 step_time=3.130s
step 145/300 loss=1.3490 tokens=511 step_time=3.123s
step 146/300 loss=1.5257 tokens=511 step_time=3.115s
step 147/300 loss=0.9959 tokens=511 step_time=3.122s
step 148/300 loss=1.4062 tokens=511 step_time=3.123s
step 149/300 loss=1.6212 tokens=511 step_time=3.119s
step 150/300 loss=1.5913 tokens=511 step_time=3.119s
[val] step 150 loss=1.4150
step 151/300 loss=1.5741 tokens=511 step_time=3.147s
step 152/300 loss=0.8410 tokens=511 step_time=3.120s
step 153/300 loss=1.2810 tokens=511 step_time=3.117s
step 154/300 loss=0.5544 tokens=511 step_time=3.128s
step 155/300 loss=2.2933 tokens=511 step_time=3.128s
step 156/300 loss=0.9305 tokens=511 step_time=3.115s
step 157/300 loss=2.0898 tokens=511 step_time=3.121s
step 158/300 loss=1.4266 tokens=511 step_time=3.118s
step 159/300 loss=1.2381 tokens=511 step_time=3.122s
step 160/300 loss=1.1890 tokens=511 step_time=3.121s
step 161/300 loss=1.2404 tokens=511 step_time=3.130s
step 162/300 loss=1.5089 tokens=511 step_time=3.133s
step 163/300 loss=2.6403 tokens=511 step_time=3.117s
step 164/300 loss=1.2315 tokens=511 step_time=3.138s
step 165/300 loss=1.6694 tokens=511 step_time=3.128s
step 166/300 loss=0.9888 tokens=511 step_time=3.133s
step 167/300 loss=0.9736 tokens=511 step_time=3.127s
step 168/300 loss=2.6140 tokens=511 step_time=3.133s
step 169/300 loss=1.0673 tokens=511 step_time=3.144s
step 170/300 loss=0.5357 tokens=511 step_time=3.134s
step 171/300 loss=0.8362 tokens=511 step_time=3.127s
step 172/300 loss=2.4290 tokens=511 step_time=3.126s
step 173/300 loss=1.2908 tokens=511 step_time=3.131s
step 174/300 loss=1.5654 tokens=511 step_time=3.138s
step 175/300 loss=1.3068 tokens=511 step_time=3.133s
step 176/300 loss=1.1372 tokens=511 step_time=3.134s
step 177/300 loss=0.8741 tokens=408 step_time=2.646s
step 178/300 loss=1.3637 tokens=511 step_time=3.141s
step 179/300 loss=1.8720 tokens=499 step_time=3.119s
step 180/300 loss=1.5495 tokens=511 step_time=3.148s
step 181/300 loss=1.2854 tokens=511 step_time=3.141s
step 182/300 loss=0.5184 tokens=511 step_time=3.133s
step 183/300 loss=1.3180 tokens=511 step_time=3.140s
step 184/300 loss=1.0669 tokens=495 step_time=3.107s
step 185/300 loss=0.7965 tokens=511 step_time=3.136s
step 186/300 loss=1.1656 tokens=511 step_time=3.138s
step 187/300 loss=1.9550 tokens=511 step_time=3.137s
step 188/300 loss=1.0117 tokens=511 step_time=3.132s
step 189/300 loss=1.5252 tokens=511 step_time=3.128s
step 190/300 loss=0.9138 tokens=511 step_time=3.134s
step 191/300 loss=1.0629 tokens=511 step_time=3.131s
step 192/300 loss=1.1682 tokens=511 step_time=3.140s
step 193/300 loss=0.5314 tokens=511 step_time=3.133s
step 194/300 loss=1.7213 tokens=268 step_time=1.835s
step 195/300 loss=3.0245 tokens=511 step_time=3.133s
step 196/300 loss=1.3012 tokens=511 step_time=3.158s
step 197/300 loss=2.6415 tokens=511 step_time=3.159s
step 198/300 loss=1.2437 tokens=511 step_time=3.144s
step 199/300 loss=1.2293 tokens=511 step_time=3.159s
step 200/300 loss=1.2126 tokens=511 step_time=3.166s
[val] step 200 loss=1.4130
step 201/300 loss=1.3865 tokens=511 step_time=3.173s
step 202/300 loss=2.1126 tokens=511 step_time=3.149s
step 203/300 loss=1.2697 tokens=511 step_time=3.134s
step 204/300 loss=1.1922 tokens=511 step_time=3.139s
step 205/300 loss=1.3043 tokens=511 step_time=3.141s
step 206/300 loss=2.3124 tokens=511 step_time=3.134s
step 207/300 loss=2.4873 tokens=511 step_time=3.136s
step 208/300 loss=2.9434 tokens=511 step_time=3.140s
step 209/300 loss=2.0120 tokens=511 step_time=3.146s
step 210/300 loss=1.2246 tokens=511 step_time=3.142s
step 211/300 loss=0.9508 tokens=511 step_time=3.156s
step 212/300 loss=1.1478 tokens=511 step_time=3.139s
step 213/300 loss=1.0232 tokens=511 step_time=3.152s
step 214/300 loss=1.1314 tokens=511 step_time=3.143s
step 215/300 loss=1.9273 tokens=452 step_time=3.037s
step 216/300 loss=0.9960 tokens=511 step_time=3.159s
step 217/300 loss=3.0414 tokens=511 step_time=3.142s
step 218/300 loss=1.2969 tokens=511 step_time=3.147s
step 219/300 loss=1.3711 tokens=511 step_time=3.151s
step 220/300 loss=2.5445 tokens=511 step_time=3.144s
step 221/300 loss=1.6479 tokens=511 step_time=3.150s
step 222/300 loss=0.8807 tokens=511 step_time=3.148s
step 223/300 loss=0.4007 tokens=511 step_time=3.146s
step 224/300 loss=1.3310 tokens=511 step_time=3.152s
step 225/300 loss=1.5321 tokens=503 step_time=3.157s
step 226/300 loss=1.3815 tokens=511 step_time=3.147s
step 227/300 loss=1.4125 tokens=511 step_time=3.147s
step 228/300 loss=1.5383 tokens=257 step_time=1.825s
step 229/300 loss=1.4524 tokens=242 step_time=1.510s
step 230/300 loss=1.5903 tokens=511 step_time=3.151s
step 231/300 loss=0.8256 tokens=511 step_time=3.150s
step 232/300 loss=1.0384 tokens=511 step_time=3.147s
step 233/300 loss=0.6492 tokens=511 step_time=3.146s
step 234/300 loss=1.8957 tokens=511 step_time=3.145s
step 235/300 loss=0.9403 tokens=511 step_time=3.156s
step 236/300 loss=2.1583 tokens=511 step_time=3.141s
step 237/300 loss=2.7752 tokens=511 step_time=3.154s
step 238/300 loss=1.0445 tokens=511 step_time=3.147s
step 239/300 loss=2.3613 tokens=511 step_time=3.154s
step 240/300 loss=0.8648 tokens=511 step_time=3.144s
step 241/300 loss=2.9742 tokens=511 step_time=3.147s
step 242/300 loss=2.4449 tokens=511 step_time=3.148s
step 243/300 loss=2.7316 tokens=511 step_time=24.434s
step 244/300 loss=1.4740 tokens=511 step_time=29.314s
step 245/300 loss=0.4663 tokens=511 step_time=43.008s
step 246/300 loss=2.3052 tokens=511 step_time=52.584s
step 247/300 loss=0.9646 tokens=511 step_time=54.274s
step 248/300 loss=1.4122 tokens=511 step_time=43.707s
step 249/300 loss=1.3483 tokens=511 step_time=25.709s
step 250/300 loss=1.2495 tokens=511 step_time=16.966s
[val] step 250 loss=1.4093
step 251/300 loss=1.2609 tokens=511 step_time=182.065s
step 252/300 loss=1.7016 tokens=511 step_time=293.459s
step 253/300 loss=1.2232 tokens=511 step_time=299.369s
