[val] step 0 loss=2.3096
step 89/100 loss=4.4372 tokens=511 step_time=1.076s
step 90/100 loss=4.4051 tokens=511 step_time=1.084s
step 91/100 loss=3.8105 tokens=511 step_time=1.084s
step 92/100 loss=4.7350 tokens=511 step_time=1.069s
step 93/100 loss=5.9585 tokens=511 step_time=1.084s
step 94/100 loss=4.8594 tokens=511 step_time=1.082s
step 95/100 loss=4.6687 tokens=511 step_time=1.073s
step 96/100 loss=4.6862 tokens=511 step_time=1.086s
step 97/100 loss=4.2775 tokens=511 step_time=1.088s
step 98/100 loss=5.0152 tokens=511 step_time=1.088s
step 99/100 loss=5.5006 tokens=511 step_time=1.079s
step 100/100 loss=4.8773 tokens=511 step_time=1.074s
[val] step 100 loss=4.3540
[train] done: 100 steps, final_loss=4.8773, tokens=49910, trainable=596.050M/596.050M
