[val] step 0 loss=2.3438
step 42/100 loss=1.2432 tokens=511 step_time=1.733s
step 43/100 loss=1.9436 tokens=511 step_time=1.724s
step 44/100 loss=1.7031 tokens=349 step_time=1.247s
step 45/100 loss=2.8391 tokens=511 step_time=1.742s
step 46/100 loss=1.3175 tokens=511 step_time=1.710s
step 47/100 loss=2.7775 tokens=511 step_time=1.718s
step 48/100 loss=1.0894 tokens=511 step_time=1.714s
step 49/100 loss=1.4264 tokens=511 step_time=1.694s
step 50/100 loss=1.0631 tokens=511 step_time=1.698s
[val] step 50 loss=1.6512
step 51/100 loss=1.0167 tokens=511 step_time=1.769s
step 52/100 loss=2.0529 tokens=511 step_time=1.735s
step 53/100 loss=0.6413 tokens=511 step_time=1.725s
step 54/100 loss=0.8944 tokens=511 step_time=1.696s
step 55/100 loss=3.0563 tokens=511 step_time=1.702s
step 56/100 loss=2.0196 tokens=511 step_time=1.725s
step 57/100 loss=1.1888 tokens=511 step_time=1.693s
step 58/100 loss=1.1773 tokens=511 step_time=1.694s
step 59/100 loss=1.4963 tokens=511 step_time=1.697s
step 60/100 loss=1.7644 tokens=511 step_time=1.694s
step 61/100 loss=1.7494 tokens=511 step_time=1.736s
step 62/100 loss=1.7206 tokens=511 step_time=1.691s
step 63/100 loss=1.2854 tokens=511 step_time=1.721s
step 64/100 loss=1.8409 tokens=511 step_time=1.697s
step 65/100 loss=1.2537 tokens=511 step_time=1.695s
step 66/100 loss=1.4004 tokens=511 step_time=1.697s
step 67/100 loss=1.1374 tokens=511 step_time=1.694s
step 68/100 loss=1.1153 tokens=511 step_time=1.736s
step 69/100 loss=0.6396 tokens=511 step_time=1.711s
step 70/100 loss=1.5330 tokens=304 step_time=1.076s
step 71/100 loss=1.7255 tokens=511 step_time=1.693s
step 72/100 loss=1.9132 tokens=511 step_time=1.716s
step 73/100 loss=1.9326 tokens=511 step_time=1.711s
step 74/100 loss=2.6737 tokens=511 step_time=1.700s
step 75/100 loss=1.4913 tokens=511 step_time=1.703s
step 76/100 loss=1.6800 tokens=511 step_time=1.702s
step 77/100 loss=2.6013 tokens=511 step_time=1.694s
step 78/100 loss=2.3434 tokens=511 step_time=1.772s
step 79/100 loss=1.2345 tokens=511 step_time=1.700s
step 80/100 loss=2.1840 tokens=511 step_time=1.696s
step 81/100 loss=1.2330 tokens=511 step_time=1.683s
step 82/100 loss=2.8078 tokens=511 step_time=1.691s
step 83/100 loss=1.3314 tokens=511 step_time=1.696s
step 84/100 loss=1.8334 tokens=511 step_time=1.715s
step 85/100 loss=1.7288 tokens=511 step_time=1.699s
step 86/100 loss=1.1636 tokens=511 step_time=1.676s
step 87/100 loss=3.3423 tokens=511 step_time=1.703s
step 88/100 loss=0.9778 tokens=511 step_time=1.681s
step 89/100 loss=2.0601 tokens=511 step_time=1.700s
step 90/100 loss=1.6686 tokens=511 step_time=1.713s
step 91/100 loss=1.2632 tokens=511 step_time=1.700s
step 92/100 loss=1.7870 tokens=511 step_time=1.701s
step 93/100 loss=3.2345 tokens=511 step_time=1.691s
step 94/100 loss=1.4807 tokens=511 step_time=1.727s
step 95/100 loss=2.3359 tokens=511 step_time=1.693s
step 96/100 loss=1.4371 tokens=511 step_time=1.700s
step 97/100 loss=0.5890 tokens=511 step_time=1.703s
step 98/100 loss=1.5662 tokens=511 step_time=1.699s
step 99/100 loss=2.6596 tokens=511 step_time=1.692s
step 100/100 loss=2.2898 tokens=511 step_time=1.690s
[val] step 100 loss=1.6281
[train] done: 100 steps, final_loss=2.2898, tokens=49910, trainable=3.211M/272.156M
