[val] step 0 loss=2.3096
step 65/100 loss=5.3063 tokens=511 step_time=1.090s
step 66/100 loss=5.0951 tokens=511 step_time=1.101s
step 67/100 loss=4.8632 tokens=511 step_time=1.096s
step 68/100 loss=4.9910 tokens=511 step_time=1.090s
step 69/100 loss=4.6516 tokens=511 step_time=1.085s
step 70/100 loss=5.7682 tokens=304 step_time=0.877s
step 71/100 loss=5.1019 tokens=511 step_time=1.082s
step 72/100 loss=5.4090 tokens=511 step_time=1.106s
step 73/100 loss=5.1953 tokens=511 step_time=1.082s
step 74/100 loss=5.8655 tokens=511 step_time=1.070s
step 75/100 loss=4.7599 tokens=511 step_time=1.090s
step 76/100 loss=5.0624 tokens=511 step_time=1.087s
step 77/100 loss=5.4540 tokens=511 step_time=1.080s
step 78/100 loss=5.6153 tokens=511 step_time=1.079s
step 79/100 loss=4.9470 tokens=511 step_time=1.091s
step 80/100 loss=4.7748 tokens=511 step_time=1.088s
step 81/100 loss=4.0899 tokens=511 step_time=1.105s
step 82/100 loss=5.4828 tokens=511 step_time=1.107s
step 83/100 loss=4.7893 tokens=511 step_time=1.116s
step 84/100 loss=5.2699 tokens=511 step_time=1.095s
step 85/100 loss=5.1553 tokens=511 step_time=1.095s
step 86/100 loss=4.4995 tokens=511 step_time=1.104s
step 87/100 loss=6.3672 tokens=511 step_time=1.125s
step 88/100 loss=5.2337 tokens=511 step_time=1.088s
step 89/100 loss=4.6494 tokens=511 step_time=1.099s
step 90/100 loss=4.8035 tokens=511 step_time=1.083s
step 91/100 loss=4.0531 tokens=511 step_time=1.081s
step 92/100 loss=4.9141 tokens=511 step_time=1.079s
step 93/100 loss=6.1885 tokens=511 step_time=1.095s
step 94/100 loss=5.1270 tokens=511 step_time=1.098s
step 95/100 loss=5.1438 tokens=511 step_time=1.086s
step 96/100 loss=5.1897 tokens=511 step_time=1.086s
step 97/100 loss=5.2252 tokens=511 step_time=1.098s
step 98/100 loss=5.6687 tokens=511 step_time=1.100s
step 99/100 loss=6.2185 tokens=511 step_time=1.084s
step 100/100 loss=5.3526 tokens=511 step_time=1.079s
[val] step 100 loss=4.7906
[train] done: 100 steps, final_loss=5.3526, tokens=49910, trainable=596.050M/596.050M
