[val] step 0 loss=2.3096
step 38/100 loss=5.6066 tokens=511 step_time=1.087s
step 39/100 loss=4.9311 tokens=511 step_time=1.108s
step 40/100 loss=5.9191 tokens=474 step_time=1.114s
step 41/100 loss=4.9760 tokens=511 step_time=1.134s
step 42/100 loss=4.4559 tokens=511 step_time=1.091s
step 43/100 loss=5.9127 tokens=511 step_time=1.113s
step 44/100 loss=4.5913 tokens=349 step_time=0.896s
step 45/100 loss=5.8502 tokens=511 step_time=1.125s
step 46/100 loss=5.1741 tokens=511 step_time=1.088s
step 47/100 loss=6.8273 tokens=511 step_time=1.073s
step 48/100 loss=5.1326 tokens=511 step_time=1.090s
step 49/100 loss=4.9556 tokens=511 step_time=1.081s
step 50/100 loss=6.2454 tokens=511 step_time=1.074s
[val] step 50 loss=5.0881
step 51/100 loss=4.5273 tokens=511 step_time=3.440s
step 52/100 loss=5.1388 tokens=511 step_time=1.107s
step 53/100 loss=4.7331 tokens=511 step_time=1.088s
step 54/100 loss=3.7924 tokens=511 step_time=1.082s
step 55/100 loss=6.9154 tokens=511 step_time=1.077s
step 56/100 loss=4.8769 tokens=511 step_time=1.072s
step 57/100 loss=5.0967 tokens=511 step_time=1.080s
step 58/100 loss=4.4845 tokens=511 step_time=1.073s
step 59/100 loss=4.8534 tokens=511 step_time=1.076s
step 60/100 loss=4.6709 tokens=511 step_time=1.083s
step 61/100 loss=4.7542 tokens=511 step_time=1.076s
step 62/100 loss=4.2624 tokens=511 step_time=1.071s
step 63/100 loss=4.6077 tokens=511 step_time=1.072s
step 64/100 loss=4.8474 tokens=511 step_time=1.086s
step 65/100 loss=4.3105 tokens=511 step_time=1.085s
step 66/100 loss=4.6372 tokens=511 step_time=1.070s
step 67/100 loss=4.6027 tokens=511 step_time=1.073s
step 68/100 loss=4.9013 tokens=511 step_time=1.091s
step 69/100 loss=4.4599 tokens=511 step_time=1.085s
step 70/100 loss=5.7919 tokens=304 step_time=0.808s
step 71/100 loss=4.7769 tokens=511 step_time=1.074s
step 72/100 loss=5.4598 tokens=511 step_time=1.079s
step 73/100 loss=5.2899 tokens=511 step_time=1.092s
step 74/100 loss=5.8340 tokens=511 step_time=1.099s
step 75/100 loss=4.7142 tokens=511 step_time=1.116s
step 76/100 loss=5.1559 tokens=511 step_time=1.137s
step 77/100 loss=5.3374 tokens=511 step_time=1.133s
step 78/100 loss=5.4313 tokens=511 step_time=1.140s
step 79/100 loss=4.5664 tokens=511 step_time=1.109s
step 80/100 loss=4.9739 tokens=511 step_time=1.097s
step 81/100 loss=3.6914 tokens=511 step_time=1.093s
step 82/100 loss=5.4734 tokens=511 step_time=1.083s
step 83/100 loss=4.3310 tokens=511 step_time=1.092s
step 84/100 loss=4.9567 tokens=511 step_time=1.097s
step 85/100 loss=4.8500 tokens=511 step_time=1.084s
step 86/100 loss=4.1946 tokens=511 step_time=1.089s
step 87/100 loss=6.1497 tokens=511 step_time=1.074s
step 88/100 loss=4.6749 tokens=511 step_time=1.095s
step 89/100 loss=4.4685 tokens=511 step_time=1.080s
step 90/100 loss=4.4346 tokens=511 step_time=1.087s
step 91/100 loss=3.8622 tokens=511 step_time=1.085s
step 92/100 loss=4.7051 tokens=511 step_time=1.074s
step 93/100 loss=5.8811 tokens=511 step_time=1.073s
step 94/100 loss=4.5781 tokens=511 step_time=1.087s
step 95/100 loss=4.6927 tokens=511 step_time=1.069s
step 96/100 loss=4.7046 tokens=511 step_time=1.074s
step 97/100 loss=4.7851 tokens=511 step_time=1.068s
step 98/100 loss=5.2369 tokens=511 step_time=1.081s
step 99/100 loss=5.7133 tokens=511 step_time=1.075s
step 100/100 loss=4.9497 tokens=511 step_time=1.075s
[val] step 100 loss=4.4720
[train] done: 100 steps, final_loss=4.9497, tokens=49910, trainable=596.050M/596.050M
