[val] step 0 loss=2.3096
step 43/100 loss=6.0979 tokens=511 step_time=1.096s
step 44/100 loss=5.1935 tokens=349 step_time=0.889s
step 45/100 loss=5.9149 tokens=511 step_time=1.109s
step 46/100 loss=5.4119 tokens=511 step_time=1.129s
step 47/100 loss=6.9718 tokens=511 step_time=1.136s
step 48/100 loss=5.3712 tokens=511 step_time=1.108s
step 49/100 loss=5.1035 tokens=511 step_time=1.091s
step 50/100 loss=6.4976 tokens=511 step_time=1.093s
[val] step 50 loss=5.2943
step 51/100 loss=5.1120 tokens=511 step_time=2.757s
step 52/100 loss=5.3703 tokens=511 step_time=1.082s
step 53/100 loss=4.6313 tokens=511 step_time=1.094s
step 54/100 loss=4.2065 tokens=511 step_time=1.076s
step 55/100 loss=6.9308 tokens=511 step_time=1.088s
step 56/100 loss=4.9367 tokens=511 step_time=1.103s
step 57/100 loss=5.7075 tokens=511 step_time=1.080s
step 58/100 loss=4.4633 tokens=511 step_time=1.091s
step 59/100 loss=4.7830 tokens=511 step_time=1.081s
step 60/100 loss=4.9834 tokens=511 step_time=1.097s
step 61/100 loss=5.1773 tokens=511 step_time=1.077s
step 62/100 loss=4.5664 tokens=511 step_time=1.093s
step 63/100 loss=4.8124 tokens=511 step_time=1.088s
step 64/100 loss=5.3009 tokens=511 step_time=1.080s
step 65/100 loss=4.5843 tokens=511 step_time=1.073s
step 66/100 loss=4.7247 tokens=511 step_time=1.084s
step 67/100 loss=4.8748 tokens=511 step_time=1.084s
step 68/100 loss=4.9336 tokens=511 step_time=1.079s
step 69/100 loss=4.4607 tokens=511 step_time=1.085s
step 70/100 loss=6.0344 tokens=304 step_time=0.838s
step 71/100 loss=5.0153 tokens=511 step_time=1.072s
step 72/100 loss=5.5219 tokens=511 step_time=1.089s
step 73/100 loss=5.1230 tokens=511 step_time=1.092s
step 74/100 loss=5.9604 tokens=511 step_time=1.076s
step 75/100 loss=4.7300 tokens=511 step_time=1.081s
step 76/100 loss=4.9936 tokens=511 step_time=1.079s
step 77/100 loss=4.9928 tokens=511 step_time=1.076s
step 78/100 loss=5.3827 tokens=511 step_time=1.084s
step 79/100 loss=4.6083 tokens=511 step_time=1.080s
step 80/100 loss=4.9486 tokens=511 step_time=1.071s
step 81/100 loss=3.8573 tokens=511 step_time=1.075s
step 82/100 loss=5.5241 tokens=511 step_time=1.093s
step 83/100 loss=4.8752 tokens=511 step_time=1.131s
step 84/100 loss=5.1781 tokens=511 step_time=1.140s
step 85/100 loss=4.9542 tokens=511 step_time=1.139s
step 86/100 loss=4.4262 tokens=511 step_time=1.130s
step 87/100 loss=6.0135 tokens=511 step_time=1.133s
step 88/100 loss=4.7078 tokens=511 step_time=1.113s
step 89/100 loss=4.7694 tokens=511 step_time=1.116s
step 90/100 loss=4.5278 tokens=511 step_time=1.106s
step 91/100 loss=3.9599 tokens=511 step_time=1.093s
step 92/100 loss=4.8078 tokens=511 step_time=1.098s
step 93/100 loss=5.7405 tokens=511 step_time=1.088s
step 94/100 loss=4.7823 tokens=511 step_time=1.086s
step 95/100 loss=4.8654 tokens=511 step_time=1.070s
step 96/100 loss=4.9480 tokens=511 step_time=1.088s
step 97/100 loss=4.4259 tokens=511 step_time=1.088s
step 98/100 loss=5.4272 tokens=511 step_time=1.073s
step 99/100 loss=5.6875 tokens=511 step_time=1.105s
step 100/100 loss=4.9821 tokens=511 step_time=1.083s
[val] step 100 loss=4.5513
[train] done: 100 steps, final_loss=4.9821, tokens=49910, trainable=596.050M/596.050M
