[val] step 0 loss=2.3893
step 44/100 loss=1.5874 tokens=349 step_time=1.121s
step 45/100 loss=2.7342 tokens=511 step_time=1.399s
step 46/100 loss=1.2262 tokens=511 step_time=1.421s
step 47/100 loss=2.7280 tokens=511 step_time=1.433s
step 48/100 loss=1.0353 tokens=511 step_time=1.420s
step 49/100 loss=1.3441 tokens=511 step_time=1.436s
step 50/100 loss=1.0157 tokens=511 step_time=1.421s
[val] step 50 loss=1.5785
step 51/100 loss=0.9533 tokens=511 step_time=1.395s
step 52/100 loss=1.9853 tokens=511 step_time=1.454s
step 53/100 loss=0.5794 tokens=511 step_time=1.421s
step 54/100 loss=0.8550 tokens=511 step_time=1.416s
step 55/100 loss=2.9516 tokens=511 step_time=1.400s
step 56/100 loss=1.9704 tokens=511 step_time=1.402s
step 57/100 loss=1.1112 tokens=511 step_time=1.410s
step 58/100 loss=1.1364 tokens=511 step_time=1.395s
step 59/100 loss=1.4309 tokens=511 step_time=1.401s
step 60/100 loss=1.7240 tokens=511 step_time=1.408s
step 61/100 loss=1.6855 tokens=511 step_time=1.398s
step 62/100 loss=1.6555 tokens=511 step_time=1.393s
step 63/100 loss=1.2352 tokens=511 step_time=1.402s
step 64/100 loss=1.7716 tokens=511 step_time=1.406s
step 65/100 loss=1.2102 tokens=511 step_time=1.404s
step 66/100 loss=1.3422 tokens=511 step_time=1.389s
step 67/100 loss=1.0459 tokens=511 step_time=1.397s
step 68/100 loss=1.0463 tokens=511 step_time=1.398s
step 69/100 loss=0.5834 tokens=511 step_time=1.404s
step 70/100 loss=1.4886 tokens=304 step_time=0.872s
step 71/100 loss=1.6441 tokens=511 step_time=1.405s
step 72/100 loss=1.8358 tokens=511 step_time=1.397s
step 73/100 loss=1.8711 tokens=511 step_time=1.404s
step 74/100 loss=2.5632 tokens=511 step_time=1.437s
step 75/100 loss=1.4301 tokens=511 step_time=1.433s
step 76/100 loss=1.5979 tokens=511 step_time=1.443s
step 77/100 loss=2.5300 tokens=511 step_time=1.429s
step 78/100 loss=2.2497 tokens=511 step_time=1.420s
step 79/100 loss=1.1590 tokens=511 step_time=1.408s
step 80/100 loss=2.1106 tokens=511 step_time=1.404s
step 81/100 loss=1.1833 tokens=511 step_time=1.421s
step 82/100 loss=2.7824 tokens=511 step_time=1.420s
step 83/100 loss=1.2836 tokens=511 step_time=1.400s
step 84/100 loss=1.7286 tokens=511 step_time=1.396s
step 85/100 loss=1.6720 tokens=511 step_time=1.399s
step 86/100 loss=1.0791 tokens=511 step_time=1.405s
step 87/100 loss=3.2514 tokens=511 step_time=1.406s
step 88/100 loss=0.9185 tokens=511 step_time=1.410s
step 89/100 loss=1.9732 tokens=511 step_time=1.402s
step 90/100 loss=1.6258 tokens=511 step_time=1.400s
step 91/100 loss=1.2470 tokens=511 step_time=1.405s
step 92/100 loss=1.6839 tokens=511 step_time=1.400s
step 93/100 loss=3.1523 tokens=511 step_time=1.389s
step 94/100 loss=1.4219 tokens=511 step_time=1.392s
step 95/100 loss=2.2436 tokens=511 step_time=1.399s
step 96/100 loss=1.3583 tokens=511 step_time=1.391s
step 97/100 loss=0.5358 tokens=511 step_time=1.403s
step 98/100 loss=1.5156 tokens=511 step_time=1.402s
step 99/100 loss=2.5479 tokens=511 step_time=1.382s
step 100/100 loss=2.1924 tokens=511 step_time=1.392s
[val] step 100 loss=1.5485
[train] done: 100 steps, final_loss=2.1924, tokens=49910, trainable=3.211M/1723.786M
