[val] step 0 loss=2.3893
step 41/100 loss=1.7082 tokens=511 step_time=1.414s
step 42/100 loss=1.1800 tokens=511 step_time=1.407s
step 43/100 loss=1.8455 tokens=511 step_time=1.409s
step 44/100 loss=1.5711 tokens=349 step_time=1.096s
step 45/100 loss=2.7276 tokens=511 step_time=1.422s
step 46/100 loss=1.2291 tokens=511 step_time=1.438s
step 47/100 loss=2.7326 tokens=511 step_time=1.427s
step 48/100 loss=1.0392 tokens=511 step_time=1.407s
step 49/100 loss=1.3528 tokens=511 step_time=1.424s
step 50/100 loss=1.0140 tokens=511 step_time=1.405s
[val] step 50 loss=1.5799
step 51/100 loss=0.9589 tokens=511 step_time=1.407s
step 52/100 loss=1.9821 tokens=511 step_time=1.399s
step 53/100 loss=0.5837 tokens=511 step_time=1.402s
step 54/100 loss=0.8578 tokens=511 step_time=1.404s
step 55/100 loss=2.9425 tokens=511 step_time=1.418s
step 56/100 loss=1.9768 tokens=511 step_time=1.410s
step 57/100 loss=1.1079 tokens=511 step_time=1.403s
step 58/100 loss=1.1402 tokens=511 step_time=1.401s
step 59/100 loss=1.4329 tokens=511 step_time=1.403s
step 60/100 loss=1.7192 tokens=511 step_time=1.419s
step 61/100 loss=1.6907 tokens=511 step_time=1.399s
step 62/100 loss=1.6594 tokens=511 step_time=1.402s
step 63/100 loss=1.2326 tokens=511 step_time=1.424s
step 64/100 loss=1.7672 tokens=511 step_time=1.402s
step 65/100 loss=1.2173 tokens=511 step_time=1.409s
step 66/100 loss=1.3398 tokens=511 step_time=1.389s
step 67/100 loss=1.0548 tokens=511 step_time=1.394s
step 68/100 loss=1.0474 tokens=511 step_time=1.398s
step 69/100 loss=0.5813 tokens=511 step_time=1.396s
step 70/100 loss=1.4746 tokens=304 step_time=0.875s
step 71/100 loss=1.6414 tokens=511 step_time=1.409s
step 72/100 loss=1.8290 tokens=511 step_time=1.406s
step 73/100 loss=1.8725 tokens=511 step_time=1.404s
step 74/100 loss=2.5561 tokens=511 step_time=1.401s
step 75/100 loss=1.4369 tokens=511 step_time=1.399s
step 76/100 loss=1.6027 tokens=511 step_time=1.401s
step 77/100 loss=2.5306 tokens=511 step_time=1.400s
step 78/100 loss=2.2556 tokens=511 step_time=1.392s
step 79/100 loss=1.1594 tokens=511 step_time=1.407s
step 80/100 loss=2.1195 tokens=511 step_time=1.406s
step 81/100 loss=1.1945 tokens=511 step_time=1.404s
step 82/100 loss=2.7792 tokens=511 step_time=1.397s
step 83/100 loss=1.2763 tokens=511 step_time=1.390s
step 84/100 loss=1.7293 tokens=511 step_time=1.388s
step 85/100 loss=1.6763 tokens=511 step_time=1.394s
step 86/100 loss=1.0913 tokens=511 step_time=1.404s
step 87/100 loss=3.2470 tokens=511 step_time=1.410s
step 88/100 loss=0.9105 tokens=511 step_time=1.407s
step 89/100 loss=1.9797 tokens=511 step_time=1.411s
step 90/100 loss=1.6236 tokens=511 step_time=1.401s
step 91/100 loss=1.2364 tokens=511 step_time=1.400s
step 92/100 loss=1.6899 tokens=511 step_time=1.391s
step 93/100 loss=3.1648 tokens=511 step_time=1.392s
step 94/100 loss=1.4451 tokens=511 step_time=1.394s
step 95/100 loss=2.2513 tokens=511 step_time=1.392s
step 96/100 loss=1.3723 tokens=511 step_time=1.415s
step 97/100 loss=0.5388 tokens=511 step_time=1.445s
step 98/100 loss=1.5209 tokens=511 step_time=1.427s
step 99/100 loss=2.5411 tokens=511 step_time=1.426s
step 100/100 loss=2.1957 tokens=511 step_time=1.410s
[val] step 100 loss=1.5496
[train] done: 100 steps, final_loss=2.1957, tokens=49910, trainable=3.211M/1723.786M
