[val] step 0 loss=2.2198
step 88/100 loss=0.7244 tokens=511 step_time=3.039s
step 89/100 loss=1.8676 tokens=511 step_time=3.037s
step 90/100 loss=1.5069 tokens=511 step_time=3.045s
step 91/100 loss=1.1619 tokens=511 step_time=3.048s
step 92/100 loss=1.5487 tokens=511 step_time=3.044s
step 93/100 loss=2.9500 tokens=511 step_time=3.052s
step 94/100 loss=1.2647 tokens=511 step_time=3.046s
step 95/100 loss=2.0764 tokens=511 step_time=3.043s
step 96/100 loss=1.2016 tokens=511 step_time=3.041s
step 97/100 loss=0.5001 tokens=511 step_time=3.049s
step 98/100 loss=1.3744 tokens=511 step_time=3.043s
step 99/100 loss=2.3227 tokens=511 step_time=3.048s
step 100/100 loss=2.1181 tokens=511 step_time=3.051s
[val] step 100 loss=1.4305
[train] done: 100 steps, final_loss=2.1181, tokens=49910, trainable=5.898M/4028.366M
