[val] step 0 loss=2.3096
step 64/100 loss=4.9370 tokens=511 step_time=1.076s
step 65/100 loss=4.1711 tokens=511 step_time=1.078s
step 66/100 loss=4.3601 tokens=511 step_time=1.082s
step 67/100 loss=4.5000 tokens=511 step_time=1.094s
step 68/100 loss=4.8020 tokens=511 step_time=1.077s
step 69/100 loss=4.3008 tokens=511 step_time=1.084s
step 70/100 loss=5.5962 tokens=304 step_time=0.836s
step 71/100 loss=4.7266 tokens=511 step_time=1.142s
step 72/100 loss=5.6160 tokens=511 step_time=1.098s
step 73/100 loss=5.1228 tokens=511 step_time=1.092s
step 74/100 loss=5.6039 tokens=511 step_time=1.088s
step 75/100 loss=4.4772 tokens=511 step_time=1.070s
step 76/100 loss=4.9801 tokens=511 step_time=1.070s
step 77/100 loss=5.6127 tokens=511 step_time=1.077s
step 78/100 loss=5.0934 tokens=511 step_time=1.083s
step 79/100 loss=4.4550 tokens=511 step_time=1.073s
step 80/100 loss=4.8447 tokens=511 step_time=1.078s
step 81/100 loss=3.4899 tokens=511 step_time=1.076s
step 82/100 loss=5.2836 tokens=511 step_time=1.076s
step 83/100 loss=4.3878 tokens=511 step_time=1.084s
step 84/100 loss=4.8254 tokens=511 step_time=1.078s
step 85/100 loss=4.7192 tokens=511 step_time=1.083s
step 86/100 loss=4.0839 tokens=511 step_time=1.071s
step 87/100 loss=6.0086 tokens=511 step_time=1.068s
step 88/100 loss=4.5286 tokens=511 step_time=1.068s
step 89/100 loss=4.2757 tokens=511 step_time=1.079s
step 90/100 loss=4.2396 tokens=511 step_time=1.075s
step 91/100 loss=3.7919 tokens=511 step_time=1.083s
step 92/100 loss=4.8743 tokens=511 step_time=1.078s
step 93/100 loss=5.9822 tokens=511 step_time=1.071s
step 94/100 loss=4.5754 tokens=511 step_time=1.078s
step 95/100 loss=4.7577 tokens=511 step_time=1.085s
step 96/100 loss=4.6385 tokens=511 step_time=1.083s
step 97/100 loss=5.2308 tokens=511 step_time=1.075s
step 98/100 loss=4.9171 tokens=511 step_time=1.075s
step 99/100 loss=5.4923 tokens=511 step_time=1.076s
step 100/100 loss=4.8252 tokens=511 step_time=1.113s
[val] step 100 loss=4.6315
[train] done: 100 steps, final_loss=4.8252, tokens=49910, trainable=596.050M/596.050M
