[val] step 0 loss=2.3893
step 47/100 loss=2.7298 tokens=511 step_time=1.415s
step 48/100 loss=1.0348 tokens=511 step_time=1.411s
step 49/100 loss=1.3548 tokens=511 step_time=1.404s
step 50/100 loss=1.0192 tokens=511 step_time=1.413s
[val] step 50 loss=1.5808
step 51/100 loss=0.9564 tokens=511 step_time=1.410s
step 52/100 loss=1.9810 tokens=511 step_time=1.421s
step 53/100 loss=0.5782 tokens=511 step_time=1.408s
step 54/100 loss=0.8622 tokens=511 step_time=1.399s
step 55/100 loss=2.9539 tokens=511 step_time=1.422s
step 56/100 loss=1.9760 tokens=511 step_time=1.406s
step 57/100 loss=1.1018 tokens=511 step_time=1.415s
step 58/100 loss=1.1414 tokens=511 step_time=1.402s
step 59/100 loss=1.4324 tokens=511 step_time=1.400s
step 60/100 loss=1.7216 tokens=511 step_time=1.398s
step 61/100 loss=1.6871 tokens=511 step_time=1.413s
step 62/100 loss=1.6518 tokens=511 step_time=1.396s
step 63/100 loss=1.2327 tokens=511 step_time=1.395s
step 64/100 loss=1.7723 tokens=511 step_time=1.393s
step 65/100 loss=1.2090 tokens=511 step_time=1.397s
step 66/100 loss=1.3393 tokens=511 step_time=1.393s
step 67/100 loss=1.0526 tokens=511 step_time=1.396s
step 68/100 loss=1.0479 tokens=511 step_time=1.394s
step 69/100 loss=0.5848 tokens=511 step_time=1.387s
step 70/100 loss=1.4701 tokens=304 step_time=0.868s
step 71/100 loss=1.6450 tokens=511 step_time=1.403s
step 72/100 loss=1.8238 tokens=511 step_time=1.405s
step 73/100 loss=1.8738 tokens=511 step_time=1.388s
step 74/100 loss=2.5579 tokens=511 step_time=1.397s
step 75/100 loss=1.4308 tokens=511 step_time=1.415s
step 76/100 loss=1.5961 tokens=511 step_time=1.408s
step 77/100 loss=2.5306 tokens=511 step_time=1.404s
step 78/100 loss=2.2542 tokens=511 step_time=1.392s
step 79/100 loss=1.1647 tokens=511 step_time=1.409s
step 80/100 loss=2.1098 tokens=511 step_time=1.399s
step 81/100 loss=1.1885 tokens=511 step_time=1.397s
step 82/100 loss=2.7869 tokens=511 step_time=1.383s
step 83/100 loss=1.2711 tokens=511 step_time=1.396s
step 84/100 loss=1.7306 tokens=511 step_time=1.395s
step 85/100 loss=1.6696 tokens=511 step_time=1.384s
step 86/100 loss=1.0747 tokens=511 step_time=1.390s
step 87/100 loss=3.2433 tokens=511 step_time=1.391s
step 88/100 loss=0.9130 tokens=511 step_time=1.388s
step 89/100 loss=1.9832 tokens=511 step_time=1.388s
step 90/100 loss=1.6240 tokens=511 step_time=1.384s
step 91/100 loss=1.2302 tokens=511 step_time=1.395s
step 92/100 loss=1.6866 tokens=511 step_time=1.390s
step 93/100 loss=3.1570 tokens=511 step_time=1.381s
step 94/100 loss=1.4345 tokens=511 step_time=1.397s
step 95/100 loss=2.2488 tokens=511 step_time=1.380s
step 96/100 loss=1.3617 tokens=511 step_time=1.382s
step 97/100 loss=0.5320 tokens=511 step_time=1.373s
step 98/100 loss=1.5120 tokens=511 step_time=1.374s
step 99/100 loss=2.5593 tokens=511 step_time=1.386s
step 100/100 loss=2.2079 tokens=511 step_time=1.384s
[val] step 100 loss=1.5497
[train] done: 100 steps, final_loss=2.2079, tokens=49910, trainable=3.211M/1723.786M
